75.0,1.0,0.26655253767967224,0.6541193127632141,0.9880737662315369,0.8281349539756775,0.9981368780136108
75.0,1.0,0.0824756845831871,0.5128809809684753,0.6034318804740906,0.5967132449150085,0.997455894947052
75.0,1.0,0.0698280781507492,0.6051011681556702,0.43377307057380676,0.674968421459198,0.9916282892227173
75.0,1.0,0.12201575934886932,0.44221577048301697,0.6581106781959534,0.5298961997032166,0.9889679551124573
75.0,1.0,0.13219697773456573,0.3214137554168701,0.6557863354682922,0.4159501791000366,0.9883825182914734
75.0,73.0,0.5844484567642212,0.00588507205247879,0.8924418091773987,0.1621091067790985,0.9745239019393921
75.0,1.0,0.10099873691797256,0.6442098617553711,0.6181469559669495,0.7563164234161377,0.9652596116065979
75.0,1.0,0.08891168981790543,0.4004543125629425,0.4587196707725525,0.4652932584285736,0.9492964148521423
75.0,1.0,0.09087493270635605,0.6426783800125122,0.3975648581981659,0.7426660060882568,0.6443963646888733
75.0,1.0,0.03946622088551521,0.5590011477470398,0.1693742573261261,0.5965180993080139,0.6288891434669495
75.0,1.0,0.03770919144153595,0.487276166677475,0.24625164270401,0.5329530835151672,0.5666406154632568
75.0,1.0,0.6336976289749146,0.8128685355186462,1.0,0.9964913725852966,0.4954015016555786
75.0,62.0,0.12315100431442261,0.5877026319503784,0.21861551702022552,0.6336774826049805,0.3203769028186798
